,epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall,len_data
307,20,0.2247646600008011,0.1266424059867859,0.3656800985336303,0.0001,1.0,0.0255748648196458,0.2154595851898193,0.1207952946424484,0.3712593615055084,1.0,0.02396553568542,200
308,21,0.2255964279174804,0.1271699517965316,0.3653497695922851,1e-05,1.0,0.0257150493562221,0.219022199511528,0.1230282932519912,0.3701491951942444,1.0,0.0244790632277727,200
309,22,0.2260904014110565,0.1274838596582412,0.365192711353302,1e-05,1.0,0.0256331358104944,0.2186883389949798,0.1228178292512893,0.3701637387275696,1.0,0.0244015585631132,200
310,23,0.2262481898069381,0.1275843381881714,0.3651445209980011,1e-05,1.0,0.0256373696029186,0.2183958292007446,0.1226336732506752,0.3702186346054077,1.0,0.0243089701980352,200
311,24,0.2263786345720291,0.1276675313711166,0.3651061952114105,1e-05,1.0,0.0256412029266357,0.2181840240955352,0.122500441968441,0.3702832460403442,1.0,0.0242318026721477,200
312,25,0.2264913618564605,0.1277393847703933,0.3650742173194885,1e-05,1.0,0.0256455037742853,0.2180517613887787,0.1224173307418823,0.3703450560569763,1.0,0.0241751708090305,200
313,26,0.2265894711017608,0.1278019249439239,0.3650466203689575,1e-05,1.0,0.0256522204726934,0.2179332226514816,0.1223428845405578,0.3704060912132263,1.0,0.0241278726607561,200
314,27,0.2266273945569992,0.1278263181447982,0.3650178611278534,1e-06,1.0,0.0256302542984485,0.2183116674423217,0.1225815042853355,0.3703764975070953,1.0,0.0242492277175188,200
315,28,0.2266825288534164,0.1278613954782486,0.3650130927562713,1e-06,1.0,0.0256487447768449,0.218469426035881,0.122680976986885,0.3703698515892029,1.0,0.0243004038929939,200
316,29,0.2266992032527923,0.1278720200061798,0.3650103211402893,1e-06,1.0,0.0256543736904859,0.2185348272323608,0.1227222308516502,0.3703712224960327,1.0,0.0243212264031171,200
317,30,0.2267079651355743,0.1278775632381439,0.3650078773498535,1e-06,1.0,0.0256559606641531,0.2185556888580322,0.1227354258298873,0.3703762292861938,1.0,0.0243258234113454,200
318,31,0.2267144471406936,0.1278817504644394,0.3650055825710296,1e-06,1.0,0.0256566945463418,0.2185573875904083,0.1227365285158157,0.3703818619251251,1.0,0.0243251547217369,200
319,32,0.2267006188631057,0.1278729438781738,0.3650026619434356,1e-07,1.0,0.0256467796862125,0.2185989618301391,0.1227627247571945,0.3703797459602356,1.0,0.0243372209370136,200
320,33,0.2267058342695236,0.1278762519359588,0.3650024831295013,1e-07,1.0,0.0256477110087871,0.2186247408390045,0.1227789744734764,0.3703786730766296,1.0,0.0243446864187717,200
321,34,0.2267107218503952,0.127879336476326,0.3650022149085998,1e-07,1.0,0.0256487894803285,0.218636080622673,0.1227861419320106,0.3703785836696625,1.0,0.0243479404598474,200
322,35,0.2267137914896011,0.1278813481330871,0.3650018274784088,1e-07,1.0,0.0256501957774162,0.2186427414417266,0.1227903366088867,0.3703786134719848,1.0,0.0243510529398918,200
323,36,0.2267159074544906,0.1278826892375946,0.3650016188621521,1e-07,1.0,0.0256512314081192,0.2186439782381057,0.1227910965681076,0.3703789114952087,1.0,0.0243512913584709,200
324,37,0.2267192900180816,0.1278848201036453,0.3650013208389282,1e-07,1.0,0.0256517585366964,0.2186494320631027,0.1227945461869239,0.3703789710998535,1.0,0.0243525840342044,200
325,38,0.2267221510410308,0.1278866827487945,0.3650009930133819,1e-07,1.0,0.025652403011918,0.218650534749031,0.1227952688932418,0.3703796863555908,1.0,0.0243528727442026,200
326,39,0.226724624633789,0.1278882026672363,0.3650007247924804,1e-07,1.0,0.0256532095372676,0.2186487168073654,0.1227941289544105,0.3703808188438415,1.0,0.0243532080203294,200
327,40,0.2267268151044845,0.1278896182775497,0.3650005459785461,1e-07,1.0,0.0256537701934576,0.2186478823423385,0.1227936148643493,0.3703813552856445,1.0,0.0243532545864582,200
328,41,0.2267291396856308,0.1278910934925079,0.3650001883506775,1e-07,1.0,0.0256543923169374,0.2186461687088012,0.1227925196290016,0.3703824281692505,1.0,0.0243533048778772,200
329,0,0.1969374120235443,0.1092376187443733,0.403535783290863,0.0001,0.9989224076271056,0.0275615751743316,0.1934427767992019,0.1070794016122818,0.5017014145851135,0.0,0.0,226
330,1,0.2036143243312835,0.1133622303605079,0.3750987350940704,0.0001,0.9999629259109496,0.0224367603659629,0.1761909127235412,0.0966069176793098,0.4337290227413177,0.0,0.0,226
331,2,0.2115298211574554,0.1182899326086044,0.3719233870506286,0.0001,1.0,0.0246063023805618,0.1608318239450454,0.0874487310647964,0.4082127213478088,0.0,0.0,226
332,3,0.2159476280212402,0.1210631653666496,0.3703013658523559,0.0001,1.0,0.0254269782453775,0.1494799703359604,0.0807777270674705,0.3993119895458221,0.0,0.0,226
333,4,0.2183504402637481,0.1225754916667938,0.3694804906845093,0.0001,1.0,0.0257936511188745,0.1435219049453735,0.0773090720176696,0.3975082635879516,0.0,0.0,226
334,5,0.2198580354452133,0.1235275417566299,0.3689156770706177,0.0001,1.0,0.0258980710059404,0.1390812993049621,0.0747383460402488,0.3966868817806244,0.0,0.0,226
335,6,0.2203908115625381,0.1238641589879989,0.3686814308166504,0.0001,1.0,0.025942388921976,0.1420520395040512,0.0764635801315307,0.3923156857490539,1.0,0.0011386326514184,226
336,7,0.2219702899456024,0.1248615607619285,0.3681496977806091,0.0001,1.0,0.0261356849223375,0.1638227701187133,0.0892427936196327,0.3837122917175293,1.0,0.0077236890792846,226
337,8,0.2232901751995086,0.125699833035469,0.3676850497722626,0.0001,1.0,0.0262696165591478,0.1840659230947494,0.101394422352314,0.3763707876205444,1.0,0.0139632932841777,226
338,9,0.2245868742465973,0.1265222281217575,0.3672589063644409,0.0001,1.0,0.0263548158109188,0.2016486227512359,0.1121650710701942,0.3719239830970764,1.0,0.0196732617914676,226
339,10,0.2250767946243286,0.1268352568149566,0.3670611083507538,0.0001,1.0,0.0263825021684169,0.2138320058584213,0.1197546049952507,0.3704337775707245,1.0,0.0259469021111726,226
340,11,0.2251636981964111,0.1268908679485321,0.3670386373996734,0.0001,1.0,0.0264018792659044,0.2037778943777084,0.1134835854172706,0.371191143989563,1.0,0.0209534242749214,226
341,12,0.2262722700834274,0.1275980621576309,0.3666662871837616,0.0001,1.0,0.0264904145151376,0.2069422304630279,0.1154521033167839,0.3704673647880554,1.0,0.0218957383185625,226
342,13,0.2268250882625579,0.1279492229223251,0.3664472997188568,0.0001,1.0,0.0265014749020338,0.2089292258024215,0.1166896224021911,0.37050461769104,1.0,0.0224695112556219,226
343,14,0.2271959334611892,0.1281852573156356,0.366335391998291,0.0001,1.0,0.0265225935727357,0.2108334302902221,0.1178768798708915,0.3700758516788482,1.0,0.023458631709218,226
344,15,0.2275097221136093,0.1283865571022033,0.3662101328372955,0.0001,1.0,0.0265146009624004,0.2117473781108856,0.1184478253126144,0.3703299164772033,1.0,0.0241660848259925,226
345,16,0.2276816517114639,0.1284959018230438,0.3661539852619171,0.0001,1.0,0.026533106341958,0.2105250805616378,0.1176859512925148,0.3707319498062134,1.0,0.02342583052814,226
346,17,0.2277635186910629,0.1285467147827148,0.3661365807056427,0.0001,1.0,0.0265639293938875,0.2093192189931869,0.1169344261288642,0.3704081177711487,1.0,0.0225075408816337,226
347,18,0.2285134494304657,0.1290268003940582,0.3658798336982727,0.0001,1.0,0.0265670008957386,0.2166264951229095,0.1215093433856964,0.3700428307056427,1.0,0.0259088352322578,226
348,19,0.2289119660854339,0.129281610250473,0.3657552003860473,0.0001,1.0,0.026601729914546,0.2127895355224609,0.1191054508090019,0.3707989156246185,1.0,0.0246326122432947,226
349,20,0.2290509045124054,0.1293700635433197,0.3656058311462402,1e-05,1.0,0.0266151931136846,0.2163661867380142,0.1213496327400207,0.3696989417076111,1.0,0.0251549519598484,226
350,21,0.2298153191804886,0.1298584342002868,0.3653717041015625,1e-05,1.0,0.0266298614442348,0.2150814086198806,0.1205425262451171,0.3696811199188232,1.0,0.0247033610939979,226
351,22,0.2300112545490265,0.1299839615821838,0.3653128445148468,1e-05,1.0,0.0266344118863344,0.2144815027713775,0.1201662570238113,0.3697072565555572,1.0,0.0244638826698064,226
352,23,0.2301704436540603,0.1300859153270721,0.3652678430080414,1e-05,1.0,0.0266386214643716,0.2141769379377365,0.1199754625558853,0.3697429895401001,1.0,0.0243088919669389,226
353,24,0.2302973866462707,0.1301672905683517,0.3652310371398926,1e-05,1.0,0.0266438908874988,0.2139543443918228,0.1198360919952392,0.3697825968265533,1.0,0.0241846740245819,226
354,25,0.2304050475358963,0.130236268043518,0.3651995956897735,1e-05,1.0,0.0266503188759088,0.2137869596481323,0.1197313442826271,0.3698213994503021,1.0,0.0240782387554645,226
355,26,0.2304586917161941,0.1302705407142639,0.3651599884033203,1e-06,1.0,0.0266565103083848,0.2139191031455993,0.1198144257068634,0.3698449730873108,1.0,0.0240510776638984,226
356,27,0.2305039018392563,0.1302994489669799,0.3651556968688965,1e-06,1.0,0.026643119752407,0.2140063643455505,0.1198691874742508,0.3698558509349823,1.0,0.0240594800561666,226
357,28,0.2305245250463485,0.1303127110004425,0.3651531636714935,1e-06,1.0,0.0266478732228279,0.2140441834926605,0.1198929920792579,0.3698620200157165,1.0,0.0240616854280233,226
358,29,0.2305386960506439,0.1303217411041259,0.3651507794857025,1e-06,1.0,0.026651531457901,0.2140489816665649,0.1198960095643997,0.3698680698871612,1.0,0.0240578670054674,226
359,30,0.2305506318807602,0.1303294152021408,0.3651482462882995,1e-06,1.0,0.0266529824584722,0.2140415608882904,0.1198914125561714,0.369874358177185,1.0,0.0240516699850559,226
360,31,0.2305283695459365,0.1303151696920395,0.3651440441608429,1e-07,1.0,0.026633957400918,0.214091882109642,0.1199229732155799,0.3698754012584686,1.0,0.0240653362125158,226
361,32,0.2305365353822708,0.1303204149007797,0.3651438355445862,1e-07,1.0,0.0266386494040489,0.2141211181879043,0.1199413388967514,0.3698758482933044,1.0,0.0240748431533575,226
362,33,0.2305440604686737,0.1303252130746841,0.3651434481143951,1e-07,1.0,0.0266420617699623,0.2141357660293579,0.119950532913208,0.3698768019676208,1.0,0.0240797661244869,226
363,34,0.2305494546890258,0.1303286999464035,0.365143209695816,1e-07,1.0,0.0266448780894279,0.2141454666852951,0.1199566274881362,0.3698768615722656,1.0,0.0240834988653659,226
364,35,0.2305541485548019,0.130331665277481,0.3651429116725921,1e-07,1.0,0.0266473423689603,0.214148461818695,0.1199585050344467,0.3698770701885223,1.0,0.0240856651216745,226
365,36,0.2305583655834198,0.1303344070911407,0.3651427030563354,1e-07,1.0,0.0266489870846271,0.2141524851322174,0.1199610158801078,0.3698772192001343,1.0,0.0240872353315353,226
366,37,0.2305620312690735,0.1303366869688034,0.3651423156261444,1e-07,1.0,0.0266504436731338,0.2141537070274353,0.1199618130922317,0.3698773682117462,1.0,0.024087319150567,226
367,38,0.230565071105957,0.1303386688232422,0.3651420474052429,1e-07,1.0,0.0266517400741577,0.2141534388065338,0.1199616119265556,0.3698780238628387,1.0,0.0240873228758573,226
368,39,0.2305678725242614,0.1303404420614242,0.365141749382019,1e-07,1.0,0.0266527310013771,0.2141522765159607,0.1199609190225601,0.3698787987232208,1.0,0.0240856651216745,226
369,40,0.2305702865123748,0.1303420066833496,0.3651414811611175,1e-07,1.0,0.0266532637178897,0.2141521275043487,0.1199608072638511,0.3698791265487671,1.0,0.0240849014371633,226
370,41,0.2305731177330017,0.130343809723854,0.3651410937309265,1e-07,1.0,0.0266538560390472,0.21414814889431,0.1199583485722541,0.3698802292346954,1.0,0.024082738906145,226
