,Model,Process Date,metrics,scores,type
827,unet,2023.06.02-20.23.50,unet_Recall,,only_optico
828,unet,2023.06.02-20.26.43,unet_Recall,,only_optico
829,unet,2023.06.02-20.30.15,unet_Recall,,only_optico
830,unet,2023.06.02-20.31.45,unet_Recall,,only_optico
831,unet,2023.06.02-20.32.27,unet_Recall,,only_optico
832,xgb_proba,2021.07.27-20.24.13,Jaccard,0.4876325088339223,pixel
833,logisticRegression_proba,2022.04.09-22.15.32,Jaccard,0.3049180327868852,pixel
834,logisticRegression,2023.03.26-07.00.18,Jaccard,0.5360824742268041,pixel
835,xgb_proba,2023.03.26-07.02.39,Jaccard,0.2867383512544803,pixel
836,logisticRegression_proba,2023.03.26-11.25.23,Jaccard,0.4777777777777778,pixel
837,logisticRegression_proba,2023.03.26-11.28.40,Jaccard,0.5176056338028169,pixel
838,xgb_proba,2023.03.26-15.52.33,Jaccard,0.2317073170731707,pixel
839,logisticRegression_proba,2023.03.26-15.53.37,Jaccard,0.7536231884057971,pixel
840,xgb,2023.03.26-18.43.02,Jaccard,0.6845238095238095,pixel
841,xgb,2023.03.26-18.45.32,Jaccard,0.5163043478260869,pixel
842,xgb_proba,2023.03.26-18.56.14,Jaccard,0.4942528735632184,pixel
843,xgb,2023.03.26-18.59.12,Jaccard,0.6544502617801047,pixel
844,logisticRegression_proba,2023.03.26-19.01.32,Jaccard,0.1254752851711026,pixel
845,logisticRegression_proba,2023.03.26-22.54.06,Jaccard,0.2637362637362637,pixel
846,logisticRegression_proba,2023.03.26-22.54.41,Jaccard,0.4929577464788732,pixel
847,logisticRegression_proba,2023.03.26-22.56.46,Jaccard,0.1756097560975609,pixel
848,logisticRegression_proba,2023.03.26-22.57.27,Jaccard,0.4135021097046413,pixel
849,xgb,2023.03.28-22.27.27,Jaccard,0.6410256410256411,pixel
850,logisticRegression_proba,2023.03.28-22.29.11,Jaccard,0.3846153846153846,pixel
851,xgb,2023.03.28-22.40.02,Jaccard,0.3404255319148936,pixel
852,xgb,2023.03.28-22.40.42,Jaccard,0.5282051282051282,pixel
853,xgb,2023.03.28-22.41.32,Jaccard,0.5508982035928144,pixel
854,xgb,2023.03.29-21.52.58,Jaccard,0.0549450549450549,pixel
855,logisticRegression_proba,2023.03.29-21.54.34,Jaccard,0.2068965517241379,pixel
856,logisticRegression_proba,2023.03.29-21.57.23,Jaccard,0.4,pixel
857,logisticRegression_proba,2023.03.29-22.03.33,Jaccard,0.0879478827361563,pixel
858,xgb_proba,2023.03.29-22.07.18,Jaccard,0.0854700854700854,pixel
859,logisticRegression_proba,2023.03.30-12.27.27,Jaccard,0.5,pixel
860,logisticRegression_proba,2023.03.30-12.28.32,Jaccard,0.535483870967742,pixel
861,xgb,2023.03.30-12.29.32,Jaccard,0.2031872509960159,pixel
862,xgb,2023.03.30-12.31.57,Jaccard,0.2210526315789473,pixel
863,xgb,2023.03.30-12.33.04,Jaccard,0.3201970443349753,pixel
864,xgb,2023.03.30-12.33.45,Jaccard,0.208695652173913,pixel
865,logisticRegression_proba,2023.03.30-16.13.37,Jaccard,0.5181347150259067,pixel
866,logisticRegression_proba,2023.03.30-17.34.33,Jaccard,0.4408602150537634,pixel
867,xgb,2023.03.30-19.58.05,Jaccard,0.2811244979919678,pixel
868,logisticRegression_proba,2023.03.30-19.58.41,Jaccard,0.1204379562043795,pixel
869,logisticRegression_proba,2023.03.30-20.03.56,Jaccard,0.3333333333333333,pixel
870,xgb_proba,2023.03.30-20.04.42,Jaccard,0.2054263565891473,pixel
871,logisticRegression_proba,2023.06.02-19.19.46,Jaccard,0.3950617283950617,pixel
872,xgb_proba,2023.06.02-19.22.04,Jaccard,0.4972375690607735,pixel
873,xgb_proba,2023.06.02-19.22.49,Jaccard,0.4273858921161825,pixel
874,xgb,2023.06.02-19.23.39,Jaccard,0.4489795918367347,pixel
875,xgb,2023.06.02-19.28.13,Jaccard,0.430622009569378,pixel
876,xgb,2023.06.02-19.29.01,Jaccard,0.5318181818181819,pixel
877,xgb_proba,2023.06.02-19.38.05,Jaccard,0.2982456140350877,pixel
878,xgb,2023.06.02-20.22.44,Jaccard,0.5284090909090909,pixel
879,xgb,2023.06.02-20.23.50,Jaccard,0.2988505747126437,pixel
880,xgb,2023.06.02-20.26.43,Jaccard,0.3144329896907216,pixel
881,xgb,2023.06.02-20.30.15,Jaccard,0.4636363636363636,pixel
882,xgb_proba,2023.06.02-20.31.45,Jaccard,0.2603550295857988,pixel
883,xgb,2023.06.02-20.32.27,Jaccard,0.3072289156626506,pixel
884,xgb_proba,2021.07.27-20.24.13,Recall,0.4876325088339223,pixel
885,logisticRegression_proba,2022.04.09-22.15.32,Recall,0.3924050632911392,pixel
886,logisticRegression,2023.03.26-07.00.18,Recall,0.6624203821656051,pixel
887,xgb_proba,2023.03.26-07.02.39,Recall,0.4102564102564102,pixel
888,logisticRegression_proba,2023.03.26-11.25.23,Recall,0.6187050359712231,pixel
889,logisticRegression_proba,2023.03.26-11.28.40,Recall,0.5568181818181818,pixel
890,xgb_proba,2023.03.26-15.52.33,Recall,0.4222222222222222,pixel
891,logisticRegression_proba,2023.03.26-15.53.37,Recall,0.8188976377952756,pixel
892,xgb,2023.03.26-18.43.02,Recall,0.8455882352941176,pixel
893,xgb,2023.03.26-18.45.32,Recall,0.7786885245901639,pixel
894,xgb_proba,2023.03.26-18.56.14,Recall,0.5341614906832298,pixel
895,xgb,2023.03.26-18.59.12,Recall,0.9328358208955224,pixel
896,logisticRegression_proba,2023.03.26-19.01.32,Recall,0.2075471698113207,pixel
897,logisticRegression_proba,2023.03.26-22.54.06,Recall,0.4067796610169492,pixel
898,logisticRegression_proba,2023.03.26-22.54.41,Recall,0.4929577464788732,pixel
899,logisticRegression_proba,2023.03.26-22.56.46,Recall,0.2834645669291338,pixel
900,logisticRegression_proba,2023.03.26-22.57.27,Recall,0.4644549763033175,pixel
901,xgb,2023.03.28-22.27.27,Recall,0.7633587786259542,pixel
902,logisticRegression_proba,2023.03.28-22.29.11,Recall,0.4678362573099415,pixel
903,xgb,2023.03.28-22.40.02,Recall,0.6666666666666666,pixel
904,xgb,2023.03.28-22.40.42,Recall,0.6602564102564102,pixel
905,xgb,2023.03.28-22.41.32,Recall,0.968421052631579,pixel
906,xgb,2023.03.29-21.52.58,Recall,0.1271186440677966,pixel
907,logisticRegression_proba,2023.03.29-21.54.34,Recall,0.3461538461538461,pixel
908,logisticRegression_proba,2023.03.29-21.57.23,Recall,0.5109489051094891,pixel
909,logisticRegression_proba,2023.03.29-22.03.33,Recall,0.1273584905660377,pixel
910,xgb_proba,2023.03.29-22.07.18,Recall,0.1538461538461538,pixel
911,logisticRegression_proba,2023.03.30-12.27.27,Recall,0.6209677419354839,pixel
912,logisticRegression_proba,2023.03.30-12.28.32,Recall,0.6434108527131783,pixel
913,xgb,2023.03.30-12.29.32,Recall,0.4434782608695652,pixel
914,xgb,2023.03.30-12.31.57,Recall,0.3853211009174312,pixel
915,xgb,2023.03.30-12.33.04,Recall,0.5963302752293578,pixel
916,xgb,2023.03.30-12.33.45,Recall,0.3902439024390244,pixel
917,logisticRegression_proba,2023.03.30-16.13.37,Recall,0.5494505494505495,pixel
918,logisticRegression_proba,2023.03.30-17.34.33,Recall,0.5503355704697986,pixel
919,xgb,2023.03.30-19.58.05,Recall,0.4320987654320987,pixel
920,logisticRegression_proba,2023.03.30-19.58.41,Recall,0.180327868852459,pixel
921,logisticRegression_proba,2023.03.30-20.03.56,Recall,0.4609375,pixel
922,xgb_proba,2023.03.30-20.04.42,Recall,0.4732142857142857,pixel
923,logisticRegression_proba,2023.06.02-19.19.46,Recall,0.4848484848484848,pixel
924,xgb_proba,2023.06.02-19.22.04,Recall,0.6081081081081081,pixel
925,xgb_proba,2023.06.02-19.22.49,Recall,0.9903846153846154,pixel
926,xgb,2023.06.02-19.23.39,Recall,0.7586206896551724,pixel
927,xgb,2023.06.02-19.28.13,Recall,0.8653846153846154,pixel
928,xgb,2023.06.02-19.29.01,Recall,0.9590163934426228,pixel
929,xgb_proba,2023.06.02-19.38.05,Recall,0.6355140186915887,pixel
930,xgb,2023.06.02-20.22.44,Recall,0.75,pixel
931,xgb,2023.06.02-20.23.50,Recall,0.6290322580645161,pixel
932,xgb,2023.06.02-20.26.43,Recall,0.648936170212766,pixel
933,xgb,2023.06.02-20.30.15,Recall,0.8717948717948718,pixel
934,xgb_proba,2023.06.02-20.31.45,Recall,0.3826086956521739,pixel
935,xgb,2023.06.02-20.32.27,Recall,0.4678899082568807,pixel
936,xgb_proba,2021.07.27-20.24.13,Precision,1.0,pixel
937,logisticRegression_proba,2022.04.09-22.15.32,Precision,0.577639751552795,pixel
938,logisticRegression,2023.03.26-07.00.18,Precision,0.7375886524822695,pixel
939,xgb_proba,2023.03.26-07.02.39,Precision,0.4878048780487805,pixel
940,logisticRegression_proba,2023.03.26-11.25.23,Precision,0.6771653543307087,pixel
941,logisticRegression_proba,2023.03.26-11.28.40,Precision,0.8802395209580839,pixel
942,xgb_proba,2023.03.26-15.52.33,Precision,0.3392857142857143,pixel
943,logisticRegression_proba,2023.03.26-15.53.37,Precision,0.9043478260869564,pixel
944,xgb,2023.03.26-18.43.02,Precision,0.782312925170068,pixel
945,xgb,2023.03.26-18.45.32,Precision,0.6050955414012739,pixel
946,xgb_proba,2023.03.26-18.56.14,Precision,0.8686868686868687,pixel
947,xgb,2023.03.26-18.59.12,Precision,0.6868131868131868,pixel
948,logisticRegression_proba,2023.03.26-19.01.32,Precision,0.2408759124087591,pixel
949,logisticRegression_proba,2023.03.26-22.54.06,Precision,0.4285714285714285,pixel
950,logisticRegression_proba,2023.03.26-22.54.41,Precision,1.0,pixel
951,logisticRegression_proba,2023.03.26-22.56.46,Precision,0.3157894736842105,pixel
952,logisticRegression_proba,2023.03.26-22.57.27,Precision,0.7903225806451613,pixel
953,xgb,2023.03.28-22.27.27,Precision,0.8,pixel
954,logisticRegression_proba,2023.03.28-22.29.11,Precision,0.6837606837606838,pixel
955,xgb,2023.03.28-22.40.02,Precision,0.4102564102564102,pixel
956,xgb,2023.03.28-22.40.42,Precision,0.7253521126760564,pixel
957,xgb,2023.03.28-22.41.32,Precision,0.5609756097560976,pixel
958,xgb,2023.03.29-21.52.58,Precision,0.088235294117647,pixel
959,logisticRegression_proba,2023.03.29-21.54.34,Precision,0.3396226415094339,pixel
960,logisticRegression_proba,2023.03.29-21.57.23,Precision,0.6481481481481481,pixel
961,logisticRegression_proba,2023.03.29-22.03.33,Precision,0.221311475409836,pixel
962,xgb_proba,2023.03.29-22.07.18,Precision,0.1612903225806451,pixel
963,logisticRegression_proba,2023.03.30-12.27.27,Precision,0.719626168224299,pixel
964,logisticRegression_proba,2023.03.30-12.28.32,Precision,0.7614678899082569,pixel
965,xgb,2023.03.30-12.29.32,Precision,0.2727272727272727,pixel
966,xgb,2023.03.30-12.31.57,Precision,0.3414634146341463,pixel
967,xgb,2023.03.30-12.33.04,Precision,0.4088050314465409,pixel
968,xgb,2023.03.30-12.33.45,Precision,0.3096774193548387,pixel
969,logisticRegression_proba,2023.03.30-16.13.37,Precision,0.9009009009009008,pixel
970,logisticRegression_proba,2023.03.30-17.34.33,Precision,0.6890756302521008,pixel
971,xgb,2023.03.30-19.58.05,Precision,0.445859872611465,pixel
972,logisticRegression_proba,2023.03.30-19.58.41,Precision,0.2661290322580645,pixel
973,logisticRegression_proba,2023.03.30-20.03.56,Precision,0.5462962962962963,pixel
974,xgb_proba,2023.03.30-20.04.42,Precision,0.2663316582914573,pixel
975,logisticRegression_proba,2023.06.02-19.19.46,Precision,0.6808510638297872,pixel
976,xgb_proba,2023.06.02-19.22.04,Precision,0.7317073170731707,pixel
977,xgb_proba,2023.06.02-19.22.49,Precision,0.4291666666666666,pixel
978,xgb,2023.06.02-19.23.39,Precision,0.5238095238095238,pixel
979,xgb,2023.06.02-19.28.13,Precision,0.4615384615384615,pixel
980,xgb,2023.06.02-19.29.01,Precision,0.5441860465116279,pixel
981,xgb_proba,2023.06.02-19.38.05,Precision,0.3597883597883597,pixel
982,xgb,2023.06.02-20.22.44,Precision,0.6413793103448275,pixel
983,xgb,2023.06.02-20.23.50,Precision,0.3627906976744186,pixel
984,xgb,2023.06.02-20.26.43,Precision,0.3788819875776397,pixel
985,xgb,2023.06.02-20.30.15,Precision,0.4975609756097561,pixel
986,xgb_proba,2023.06.02-20.31.45,Precision,0.4489795918367347,pixel
987,xgb,2023.06.02-20.32.27,Precision,0.4722222222222222,pixel
988,xgb_proba,2021.07.27-20.24.13,F1,0.655581947743468,pixel
989,logisticRegression_proba,2022.04.09-22.15.32,F1,0.4673366834170854,pixel
990,logisticRegression,2023.03.26-07.00.18,F1,0.6979865771812079,pixel
991,xgb_proba,2023.03.26-07.02.39,F1,0.4456824512534819,pixel
992,logisticRegression_proba,2023.03.26-11.25.23,F1,0.6466165413533835,pixel
993,logisticRegression_proba,2023.03.26-11.28.40,F1,0.6821345707656612,pixel
994,xgb_proba,2023.03.26-15.52.33,F1,0.3762376237623763,pixel
995,logisticRegression_proba,2023.03.26-15.53.37,F1,0.859504132231405,pixel
996,xgb,2023.03.26-18.43.02,F1,0.8127208480565371,pixel
997,xgb,2023.03.26-18.45.32,F1,0.6810035842293907,pixel
998,xgb_proba,2023.03.26-18.56.14,F1,0.6615384615384615,pixel
999,xgb,2023.03.26-18.59.12,F1,0.7911392405063291,pixel
1000,logisticRegression_proba,2023.03.26-19.01.32,F1,0.222972972972973,pixel
1001,logisticRegression_proba,2023.03.26-22.54.06,F1,0.4173913043478261,pixel
1002,logisticRegression_proba,2023.03.26-22.54.41,F1,0.660377358490566,pixel
1003,logisticRegression_proba,2023.03.26-22.56.46,F1,0.2987551867219916,pixel
1004,logisticRegression_proba,2023.03.26-22.57.27,F1,0.5850746268656717,pixel
1005,xgb,2023.03.28-22.27.27,F1,0.7812500000000001,pixel
1006,logisticRegression_proba,2023.03.28-22.29.11,F1,0.5555555555555555,pixel
1007,xgb,2023.03.28-22.40.02,F1,0.5079365079365079,pixel
1008,xgb,2023.03.28-22.40.42,F1,0.6912751677852349,pixel
1009,xgb,2023.03.28-22.41.32,F1,0.7104247104247106,pixel
1010,xgb,2023.03.29-21.52.58,F1,0.1041666666666666,pixel
1011,logisticRegression_proba,2023.03.29-21.54.34,F1,0.3428571428571428,pixel
1012,logisticRegression_proba,2023.03.29-21.57.23,F1,0.5714285714285715,pixel
1013,logisticRegression_proba,2023.03.29-22.03.33,F1,0.1616766467065868,pixel
1014,xgb_proba,2023.03.29-22.07.18,F1,0.1574803149606299,pixel
1015,logisticRegression_proba,2023.03.30-12.27.27,F1,0.6666666666666667,pixel
1016,logisticRegression_proba,2023.03.30-12.28.32,F1,0.6974789915966387,pixel
1017,xgb,2023.03.30-12.29.32,F1,0.3377483443708609,pixel
1018,xgb,2023.03.30-12.31.57,F1,0.3620689655172414,pixel
1019,xgb,2023.03.30-12.33.04,F1,0.4850746268656717,pixel
1020,xgb,2023.03.30-12.33.45,F1,0.3453237410071942,pixel
1021,logisticRegression_proba,2023.03.30-16.13.37,F1,0.6825938566552902,pixel
1022,logisticRegression_proba,2023.03.30-17.34.33,F1,0.6119402985074626,pixel
1023,xgb,2023.03.30-19.58.05,F1,0.438871473354232,pixel
1024,logisticRegression_proba,2023.03.30-19.58.41,F1,0.2149837133550488,pixel
1025,logisticRegression_proba,2023.03.30-20.03.56,F1,0.5,pixel
1026,xgb_proba,2023.03.30-20.04.42,F1,0.3408360128617363,pixel
1027,logisticRegression_proba,2023.06.02-19.19.46,F1,0.5663716814159292,pixel
1028,xgb_proba,2023.06.02-19.22.04,F1,0.6642066420664207,pixel
1029,xgb_proba,2023.06.02-19.22.49,F1,0.5988372093023255,pixel
1030,xgb,2023.06.02-19.23.39,F1,0.6197183098591549,pixel
1031,xgb,2023.06.02-19.28.13,F1,0.6020066889632106,pixel
1032,xgb,2023.06.02-19.29.01,F1,0.6943620178041544,pixel
1033,xgb_proba,2023.06.02-19.38.05,F1,0.4594594594594594,pixel
1034,xgb,2023.06.02-20.22.44,F1,0.6914498141263941,pixel
1035,xgb,2023.06.02-20.23.50,F1,0.4601769911504425,pixel
1036,xgb,2023.06.02-20.26.43,F1,0.4784313725490196,pixel
1037,xgb,2023.06.02-20.30.15,F1,0.6335403726708075,pixel
1038,xgb_proba,2023.06.02-20.31.45,F1,0.4131455399061032,pixel
1039,xgb,2023.06.02-20.32.27,F1,0.4700460829493088,pixel
1040,xgb_proba,2021.07.27-20.24.13,unet_F1,0.9808027923211168,pixel
1041,logisticRegression_proba,2022.04.09-22.15.32,unet_F1,0.7734553775743706,pixel
1042,logisticRegression,2023.03.26-07.00.18,unet_F1,0.7165991902834007,pixel
1043,xgb_proba,2023.03.26-07.02.39,unet_F1,0.9635416666666666,pixel
1044,logisticRegression_proba,2023.03.26-11.25.23,unet_F1,0.8030888030888031,pixel
1045,logisticRegression_proba,2023.03.26-11.28.40,unet_F1,0.8070953436807097,pixel
1046,xgb_proba,2023.03.26-15.52.33,unet_F1,0.8934010152284264,pixel
1047,logisticRegression_proba,2023.03.26-15.53.37,unet_F1,0.9438202247191012,pixel
1048,xgb,2023.03.26-18.43.02,unet_F1,0.9537366548042704,pixel
1049,xgb,2023.03.26-18.45.32,unet_F1,0.937007874015748,pixel
1050,xgb_proba,2023.03.26-18.56.14,unet_F1,0.8773841961852862,pixel
1051,xgb,2023.03.26-18.59.12,unet_F1,0.9103448275862068,pixel
1052,logisticRegression_proba,2023.03.26-19.01.32,unet_F1,0.8169014084507042,pixel
1053,logisticRegression_proba,2023.03.26-22.54.06,unet_F1,0.9551020408163264,pixel
1054,logisticRegression_proba,2023.03.26-22.54.41,unet_F1,0.9081885856079404,pixel
1055,logisticRegression_proba,2023.03.26-22.56.46,unet_F1,0.944,pixel
1056,logisticRegression_proba,2023.03.26-22.57.27,unet_F1,0.9376558603491272,pixel
1057,xgb,2023.03.28-22.27.27,unet_F1,0.8641114982578397,pixel
1058,logisticRegression_proba,2023.03.28-22.29.11,unet_F1,0.9768786127167628,pixel
1059,xgb,2023.03.28-22.40.02,unet_F1,0.9479166666666666,pixel
1060,xgb,2023.03.28-22.40.42,unet_F1,0.9285714285714286,pixel
1061,xgb,2023.03.28-22.41.32,unet_F1,0.8785046728971962,pixel
1062,xgb,2023.03.29-21.52.58,unet_F1,0.9276595744680852,pixel
1063,logisticRegression_proba,2023.03.29-21.54.34,unet_F1,0.0,pixel
1064,logisticRegression_proba,2023.03.29-21.57.23,unet_F1,0.8864468864468864,pixel
1065,logisticRegression_proba,2023.03.29-22.03.33,unet_F1,0.9592326139088728,pixel
1066,xgb_proba,2023.03.29-22.07.18,unet_F1,0.4883720930232558,pixel
1067,logisticRegression_proba,2023.03.30-12.27.27,unet_F1,0.97165991902834,pixel
1068,logisticRegression_proba,2023.03.30-12.28.32,unet_F1,0.8897058823529412,pixel
1069,xgb,2023.03.30-12.29.32,unet_F1,0.8764940239043825,pixel
1070,xgb,2023.03.30-12.31.57,unet_F1,0.898989898989899,pixel
1071,xgb,2023.03.30-12.33.04,unet_F1,0.9155555555555556,pixel
1072,xgb,2023.03.30-12.33.45,unet_F1,0.8955223880597015,pixel
1073,logisticRegression_proba,2023.03.30-16.13.37,unet_F1,0.9168900804289544,pixel
1074,logisticRegression_proba,2023.03.30-17.34.33,unet_F1,0.9221183800623052,pixel
1075,xgb,2023.03.30-19.58.05,unet_F1,0.9361702127659574,pixel
1076,logisticRegression_proba,2023.03.30-19.58.41,unet_F1,0.8012820512820512,pixel
1077,logisticRegression_proba,2023.03.30-20.03.56,unet_F1,0.856140350877193,pixel
1078,xgb_proba,2023.03.30-20.04.42,unet_F1,0.9128630705394192,pixel
1079,logisticRegression_proba,2023.06.02-19.19.46,unet_F1,0.8683274021352313,pixel
1080,xgb_proba,2023.06.02-19.22.04,unet_F1,0.9367088607594936,pixel
1081,xgb_proba,2023.06.02-19.22.49,unet_F1,0.8739495798319328,pixel
1082,xgb,2023.06.02-19.23.39,unet_F1,0.8214285714285715,pixel
1083,xgb,2023.06.02-19.28.13,unet_F1,0.9203539823008848,pixel
1084,xgb,2023.06.02-19.29.01,unet_F1,0.7648902821316614,pixel
1085,xgb_proba,2023.06.02-19.38.05,unet_F1,0.895397489539749,pixel
1086,xgb,2023.06.02-20.22.44,unet_F1,0.921161825726141,pixel
1087,xgb,2023.06.02-20.23.50,unet_F1,0.9282700421940928,pixel
1088,xgb,2023.06.02-20.26.43,unet_F1,0.9082125603864734,pixel
1089,xgb,2023.06.02-20.30.15,unet_F1,0.66,pixel
1090,xgb_proba,2023.06.02-20.31.45,unet_F1,0.9316239316239316,pixel
1091,xgb,2023.06.02-20.32.27,unet_F1,0.8650793650793651,pixel
1092,xgb_proba,2021.07.27-20.24.13,unet_Jaccard,0.9623287671232876,pixel
1093,logisticRegression_proba,2022.04.09-22.15.32,unet_Jaccard,0.6305970149253731,pixel
1094,logisticRegression,2023.03.26-07.00.18,unet_Jaccard,0.5583596214511041,pixel
1095,xgb_proba,2023.03.26-07.02.39,unet_Jaccard,0.9296482412060302,pixel
1096,logisticRegression_proba,2023.03.26-11.25.23,unet_Jaccard,0.6709677419354839,pixel
1097,logisticRegression_proba,2023.03.26-11.28.40,unet_Jaccard,0.6765799256505576,pixel
1098,xgb_proba,2023.03.26-15.52.33,unet_Jaccard,0.8073394495412844,pixel
1099,logisticRegression_proba,2023.03.26-15.53.37,unet_Jaccard,0.8936170212765957,pixel
1100,xgb,2023.03.26-18.43.02,unet_Jaccard,0.91156462585034,pixel
1101,xgb,2023.03.26-18.45.32,unet_Jaccard,0.8814814814814815,pixel
1102,xgb_proba,2023.03.26-18.56.14,unet_Jaccard,0.7815533980582524,pixel
1103,xgb,2023.03.26-18.59.12,unet_Jaccard,0.8354430379746836,pixel
1104,logisticRegression_proba,2023.03.26-19.01.32,unet_Jaccard,0.6904761904761905,pixel
1105,logisticRegression_proba,2023.03.26-22.54.06,unet_Jaccard,0.9140625,pixel
1106,logisticRegression_proba,2023.03.26-22.54.41,unet_Jaccard,0.8318181818181818,pixel
1107,logisticRegression_proba,2023.03.26-22.56.46,unet_Jaccard,0.8939393939393939,pixel
1108,logisticRegression_proba,2023.03.26-22.57.27,unet_Jaccard,0.8826291079812206,pixel
1109,xgb,2023.03.28-22.27.27,unet_Jaccard,0.7607361963190185,pixel
1110,logisticRegression_proba,2023.03.28-22.29.11,unet_Jaccard,0.9548022598870056,pixel
1111,xgb,2023.03.28-22.40.02,unet_Jaccard,0.900990099009901,pixel
1112,xgb,2023.03.28-22.40.42,unet_Jaccard,0.8666666666666667,pixel
1113,xgb,2023.03.28-22.41.32,unet_Jaccard,0.7833333333333333,pixel
1114,xgb,2023.03.29-21.52.58,unet_Jaccard,0.8650793650793651,pixel
1115,logisticRegression_proba,2023.03.29-21.54.34,unet_Jaccard,0.0,pixel
1116,logisticRegression_proba,2023.03.29-21.57.23,unet_Jaccard,0.7960526315789473,pixel
1117,logisticRegression_proba,2023.03.29-22.03.33,unet_Jaccard,0.9216589861751152,pixel
1118,xgb_proba,2023.03.29-22.07.18,unet_Jaccard,0.3230769230769231,pixel
1119,logisticRegression_proba,2023.03.30-12.27.27,unet_Jaccard,0.9448818897637796,pixel
1120,logisticRegression_proba,2023.03.30-12.28.32,unet_Jaccard,0.8013245033112583,pixel
1121,xgb,2023.03.30-12.29.32,unet_Jaccard,0.7801418439716312,pixel
1122,xgb,2023.03.30-12.31.57,unet_Jaccard,0.8165137614678899,pixel
1123,xgb,2023.03.30-12.33.04,unet_Jaccard,0.8442622950819673,pixel
1124,xgb,2023.03.30-12.33.45,unet_Jaccard,0.8108108108108109,pixel
1125,logisticRegression_proba,2023.03.30-16.13.37,unet_Jaccard,0.8465346534653465,pixel
1126,logisticRegression_proba,2023.03.30-17.34.33,unet_Jaccard,0.8554913294797688,pixel
1127,xgb,2023.03.30-19.58.05,unet_Jaccard,0.88,pixel
1128,logisticRegression_proba,2023.03.30-19.58.41,unet_Jaccard,0.6684491978609626,pixel
1129,logisticRegression_proba,2023.03.30-20.03.56,unet_Jaccard,0.7484662576687117,pixel
1130,xgb_proba,2023.03.30-20.04.42,unet_Jaccard,0.8396946564885496,pixel
1131,logisticRegression_proba,2023.06.02-19.19.46,unet_Jaccard,0.7672955974842768,pixel
1132,xgb_proba,2023.06.02-19.22.04,unet_Jaccard,0.8809523809523809,pixel
1133,xgb_proba,2023.06.02-19.22.49,unet_Jaccard,0.7761194029850746,pixel
1134,xgb,2023.06.02-19.23.39,unet_Jaccard,0.696969696969697,pixel
1135,xgb,2023.06.02-19.28.13,unet_Jaccard,0.8524590163934426,pixel
1136,xgb,2023.06.02-19.29.01,unet_Jaccard,0.6192893401015228,pixel
1137,xgb_proba,2023.06.02-19.38.05,unet_Jaccard,0.8106060606060606,pixel
1138,xgb,2023.06.02-20.22.44,unet_Jaccard,0.8538461538461538,pixel
1139,xgb,2023.06.02-20.23.50,unet_Jaccard,0.8661417322834646,pixel
1140,xgb,2023.06.02-20.26.43,unet_Jaccard,0.831858407079646,pixel
1141,xgb,2023.06.02-20.30.15,unet_Jaccard,0.4925373134328358,pixel
1142,xgb_proba,2023.06.02-20.31.45,unet_Jaccard,0.872,pixel
1143,xgb,2023.06.02-20.32.27,unet_Jaccard,0.7622377622377622,pixel
1144,xgb_proba,2021.07.27-20.24.13,unet_Precision,0.9689655172413794,pixel
1145,logisticRegression_proba,2022.04.09-22.15.32,unet_Precision,0.845,pixel
1146,logisticRegression,2023.03.26-07.00.18,unet_Precision,0.9833333333333332,pixel
1147,xgb_proba,2023.03.26-07.02.39,unet_Precision,0.9788359788359788,pixel
1148,logisticRegression_proba,2023.03.26-11.25.23,unet_Precision,0.8666666666666667,pixel
1149,logisticRegression_proba,2023.03.26-11.28.40,unet_Precision,0.9732620320855616,pixel
1150,xgb_proba,2023.03.26-15.52.33,unet_Precision,0.822429906542056,pixel
1151,logisticRegression_proba,2023.03.26-15.53.37,unet_Precision,0.9,pixel
1152,xgb,2023.03.26-18.43.02,unet_Precision,0.9241379310344828,pixel
1153,xgb,2023.03.26-18.45.32,unet_Precision,0.9015151515151516,pixel
1154,xgb_proba,2023.03.26-18.56.14,unet_Precision,0.7815533980582524,pixel
1155,xgb,2023.03.26-18.59.12,unet_Precision,0.8461538461538461,pixel
1156,logisticRegression_proba,2023.03.26-19.01.32,unet_Precision,0.928,pixel
1157,logisticRegression_proba,2023.03.26-22.54.06,unet_Precision,0.9212598425196852,pixel
1158,logisticRegression_proba,2023.03.26-22.54.41,unet_Precision,0.963157894736842,pixel
1159,logisticRegression_proba,2023.03.26-22.56.46,unet_Precision,0.959349593495935,pixel
1160,logisticRegression_proba,2023.03.26-22.57.27,unet_Precision,0.9894736842105264,pixel
1161,xgb,2023.03.28-22.27.27,unet_Precision,0.7948717948717948,pixel
1162,logisticRegression_proba,2023.03.28-22.29.11,unet_Precision,0.9657142857142856,pixel
1163,xgb,2023.03.28-22.40.02,unet_Precision,0.9479166666666666,pixel
1164,xgb,2023.03.28-22.40.42,unet_Precision,0.8666666666666667,pixel
1165,xgb,2023.03.28-22.41.32,unet_Precision,0.7899159663865546,pixel
1166,xgb,2023.03.29-21.52.58,unet_Precision,0.9316239316239316,pixel
1167,logisticRegression_proba,2023.03.29-21.54.34,unet_Precision,0.0,pixel
1168,logisticRegression_proba,2023.03.29-21.57.23,unet_Precision,0.8897058823529411,pixel
1169,logisticRegression_proba,2023.03.29-22.03.33,unet_Precision,0.975609756097561,pixel
1170,xgb_proba,2023.03.29-22.07.18,unet_Precision,1.0,pixel
1171,logisticRegression_proba,2023.03.30-12.27.27,unet_Precision,0.975609756097561,pixel
