,Model,model_len,Process Date,metrics,scores
1609,unet,226 somente optico,2023.03.26-07.02.39,F1,0.5641025641025641
1610,logisticRegression_proba,226 somente optico,2023.03.26-11.25.23,F1,0.6466165413533835
1611,logisticRegression_proba,226 somente optico,2023.03.26-11.28.40,F1,0.6821345707656612
1612,unet,226 somente optico,2023.03.26-15.52.33,F1,0.2692307692307693
1613,unet,226 somente optico,2023.03.26-15.53.37,F1,0.3578947368421052
1614,unet,226 somente optico,2023.03.26-18.43.02,F1,0.4719101123595506
1615,unet,226 somente optico,2023.03.26-18.45.32,F1,0.0
1616,unet,226 somente optico,2023.03.26-18.56.14,F1,0.2901554404145078
1617,unet,226 somente optico,2023.03.26-18.59.12,F1,0.4327485380116959
1618,unet,226 somente optico,2023.03.26-19.01.32,F1,0.4257425742574257
1619,logisticRegression_proba,226 somente optico,2023.03.26-22.54.06,F1,0.4173913043478261
1620,logisticRegression_proba,226 somente optico,2023.03.26-22.54.41,F1,0.660377358490566
1621,unet,226 somente optico,2023.03.26-22.56.46,F1,0.6344086021505376
1622,logisticRegression_proba,226 somente optico,2023.03.26-22.57.27,F1,0.5850746268656717
1623,unet,226 somente optico,2023.03.28-22.27.27,F1,0.4311377245508982
1624,logisticRegression_proba,226 somente optico,2023.03.28-22.29.11,F1,0.5555555555555555
1625,unet,226 somente optico,2023.03.28-22.40.02,F1,0.0
1626,unet,226 somente optico,2023.03.28-22.40.42,F1,0.3404255319148936
1627,unet,226 somente optico,2023.03.28-22.41.32,F1,0.0
1628,unet,226 somente optico,2023.03.29-21.52.58,F1,0.1846153846153846
1629,logisticRegression_proba,226 somente optico,2023.03.29-21.54.34,F1,0.3428571428571428
1630,logisticRegression_proba,226 somente optico,2023.03.29-21.57.23,F1,0.5714285714285715
1631,logisticRegression_proba,226 somente optico,2023.03.29-22.03.33,F1,0.1616766467065868
1632,unet,226 somente optico,2023.03.29-22.07.18,F1,0.2550335570469799
1633,logisticRegression_proba,226 somente optico,2023.03.30-12.27.27,F1,0.6666666666666667
1634,logisticRegression_proba,226 somente optico,2023.03.30-12.28.32,F1,0.6974789915966387
1635,unet,226 somente optico,2023.03.30-12.29.32,F1,0.2430939226519337
1636,unet,226 somente optico,2023.03.30-12.31.57,F1,0.0
1637,unet,226 somente optico,2023.03.30-12.33.04,F1,0.2131147540983606
1638,unet,226 somente optico,2023.03.30-12.33.45,F1,0.5635359116022098
1639,unet,226 somente optico,2023.03.30-16.13.37,F1,0.3644444444444444
1640,unet,226 somente optico,2023.03.30-17.34.33,F1,0.9548387096774196
1641,unet,226 somente optico,2023.03.30-19.58.05,F1,0.4784313725490196
1642,logisticRegression_proba,226 somente optico,2023.03.30-19.58.41,F1,0.2149837133550488
1643,unet,226 somente optico,2023.03.30-20.03.56,F1,0.3473053892215569
1644,unet,226 somente optico,2023.03.30-20.04.42,F1,0.4836601307189542
1645,unet,226 somente optico,2023.06.02-19.19.46,F1,0.6532663316582914
1646,unet,226 somente optico,2023.06.02-19.22.04,F1,0.5904761904761905
1647,unet,226 somente optico,2023.06.02-19.22.49,F1,0.5987261146496815
1648,unet,226 somente optico,2023.06.02-19.23.39,F1,0.3642611683848797
1649,unet,226 somente optico,2023.06.02-19.28.13,F1,0.8042328042328043
1650,unet,226 somente optico,2023.06.02-19.29.01,F1,0.7219512195121952
1651,unet,226 somente optico,2023.06.02-19.38.05,F1,0.649789029535865
1652,unet,226 somente optico,2023.06.02-20.22.44,F1,0.5380116959064327
1653,unet,226 somente optico,2023.06.02-20.23.50,F1,0.3999999999999999
1654,unet,226 somente optico,2023.06.02-20.26.43,F1,0.6243386243386243
1655,unet,226 somente optico,2023.06.02-20.30.15,F1,0.611111111111111
1656,unet,226 somente optico,2023.06.02-20.31.45,F1,0.7195767195767196
1657,unet,226 somente optico,2023.06.02-20.32.27,F1,0.4615384615384616
1658,unet,175 imagens,2023.03.26-07.00.18,F1,0.7384615384615385
1659,unet,175 imagens,2023.03.26-07.02.39,F1,0.964102564102564
1660,unet,175 imagens,2023.03.26-11.25.23,F1,0.7722007722007722
1661,unet,175 imagens,2023.03.26-11.28.40,F1,0.8503253796095445
1662,unet,175 imagens,2023.03.26-15.52.33,F1,0.7692307692307692
1663,unet,175 imagens,2023.03.26-15.53.37,F1,0.929889298892989
1664,unet,175 imagens,2023.03.26-18.43.02,F1,0.9469964664310954
1665,unet,175 imagens,2023.03.26-18.45.32,F1,0.9365079365079364
1666,unet,175 imagens,2023.03.26-18.56.14,F1,0.817258883248731
1667,unet,175 imagens,2023.03.26-18.59.12,F1,0.9305555555555556
1668,unet,175 imagens,2023.03.26-19.01.32,F1,0.8391608391608392
1669,unet,175 imagens,2023.03.26-22.54.06,F1,0.9140625
1670,unet,175 imagens,2023.03.26-22.54.41,F1,0.9548693586698338
1671,unet,175 imagens,2023.03.26-22.56.46,F1,0.9140625
1672,unet,175 imagens,2023.03.26-22.57.27,F1,0.9365853658536584
1673,unet,175 imagens,2023.03.28-22.27.27,F1,0.8686868686868687
1674,unet,175 imagens,2023.03.28-22.29.11,F1,0.9710982658959536
1675,unet,175 imagens,2023.03.28-22.40.02,F1,0.9170731707317074
1676,unet,175 imagens,2023.03.28-22.40.42,F1,0.923076923076923
1677,unet,175 imagens,2023.03.28-22.41.32,F1,0.9178743961352658
1678,unet,175 imagens,2023.03.29-21.52.58,F1,0.908296943231441
1679,logisticRegression_proba,175 imagens,2023.03.29-21.54.34,F1,0.3428571428571428
1680,unet,175 imagens,2023.03.29-21.57.23,F1,0.8551236749116607
1681,unet,175 imagens,2023.03.29-22.03.33,F1,0.9590361445783132
1682,unet,175 imagens,2023.03.29-22.07.18,F1,0.3435582822085889
1683,unet,175 imagens,2023.03.30-12.27.27,F1,0.9004329004329005
1684,unet,175 imagens,2023.03.30-12.28.32,F1,0.9052631578947368
1685,unet,175 imagens,2023.03.30-12.29.32,F1,0.746268656716418
1686,unet,175 imagens,2023.03.30-12.31.57,F1,0.8942307692307692
1687,unet,175 imagens,2023.03.30-12.33.04,F1,0.869198312236287
1688,unet,175 imagens,2023.03.30-12.33.45,F1,0.9042145593869731
1689,unet,175 imagens,2023.03.30-16.13.37,F1,0.9190600522193212
1690,unet,175 imagens,2023.03.30-17.34.33,F1,0.9371069182389936
1691,unet,175 imagens,2023.03.30-19.58.05,F1,0.8327402135231317
1692,unet,175 imagens,2023.03.30-19.58.41,F1,0.7612903225806453
1693,unet,175 imagens,2023.03.30-20.03.56,F1,0.8541666666666667
1694,unet,175 imagens,2023.03.30-20.04.42,F1,0.9372384937238494
1695,unet,175 imagens,2023.06.02-19.19.46,F1,0.8827586206896552
1696,unet,175 imagens,2023.06.02-19.22.04,F1,0.9164086687306502
1697,unet,175 imagens,2023.06.02-19.22.49,F1,0.8583333333333334
1698,unet,175 imagens,2023.06.02-19.23.39,F1,0.7943262411347517
1699,unet,175 imagens,2023.06.02-19.28.13,F1,0.9497716894977168
1700,unet,175 imagens,2023.06.02-19.29.01,F1,0.7305389221556886
1701,unet,175 imagens,2023.06.02-19.38.05,F1,0.8820960698689956
1702,unet,175 imagens,2023.06.02-20.22.44,F1,0.931726907630522
1703,unet,175 imagens,2023.06.02-20.23.50,F1,0.9243697478991596
1704,unet,175 imagens,2023.06.02-20.26.43,F1,0.8744186046511627
1705,unet,175 imagens,2023.06.02-20.30.15,F1,0.6483516483516484
1706,unet,175 imagens,2023.06.02-20.31.45,F1,0.9205020920502092
1707,unet,175 imagens,2023.06.02-20.32.27,F1,0.8515625
1708,unet,150 imagens,2023.03.26-07.00.18,F1,0.6552462526766595
1709,unet,150 imagens,2023.03.26-07.02.39,F1,0.9333333333333332
1710,unet,150 imagens,2023.03.26-11.25.23,F1,0.8333333333333334
1711,unet,150 imagens,2023.03.26-11.28.40,F1,0.8434782608695651
1712,unet,150 imagens,2023.03.26-15.52.33,F1,0.85
1713,unet,150 imagens,2023.03.26-15.53.37,F1,0.9323308270676692
1714,unet,150 imagens,2023.03.26-18.43.02,F1,0.9672727272727272
1715,unet,150 imagens,2023.03.26-18.45.32,F1,0.936
1716,unet,150 imagens,2023.03.26-18.56.14,F1,0.8773841961852862
1717,unet,150 imagens,2023.03.26-18.59.12,F1,0.9337979094076656
1718,unet,150 imagens,2023.03.26-19.01.32,F1,0.79136690647482
1719,unet,150 imagens,2023.03.26-22.54.06,F1,0.9590163934426228
1720,unet,150 imagens,2023.03.26-22.54.41,F1,0.8578947368421054
1721,unet,150 imagens,2023.03.26-22.56.46,F1,0.9416666666666668
1722,unet,150 imagens,2023.03.26-22.57.27,F1,0.6729559748427673
1723,unet,150 imagens,2023.03.28-22.27.27,F1,0.8928571428571429
1724,unet,150 imagens,2023.03.28-22.29.11,F1,0.9710982658959536
1725,unet,150 imagens,2023.03.28-22.40.02,F1,0.9456521739130436
1726,unet,150 imagens,2023.03.28-22.40.42,F1,0.936936936936937
1727,unet,150 imagens,2023.03.28-22.41.32,F1,0.8715596330275228
1728,unet,150 imagens,2023.03.29-21.52.58,F1,0.8708133971291866
1729,logisticRegression_proba,150 imagens,2023.03.29-21.54.34,F1,0.3428571428571428
1730,unet,150 imagens,2023.03.29-21.57.23,F1,0.8560885608856089
1731,unet,150 imagens,2023.03.29-22.03.33,F1,0.966183574879227
1732,unet,150 imagens,2023.03.29-22.07.18,F1,0.5714285714285715
1733,unet,150 imagens,2023.03.30-12.27.27,F1,0.915966386554622
1734,unet,150 imagens,2023.03.30-12.28.32,F1,0.9347826086956522
1735,unet,150 imagens,2023.03.30-12.29.32,F1,0.7592592592592593
1736,unet,150 imagens,2023.03.30-12.31.57,F1,0.8653846153846153
1737,unet,150 imagens,2023.03.30-12.33.04,F1,0.8841201716738197
1738,unet,150 imagens,2023.03.30-12.33.45,F1,0.9144981412639406
1739,unet,150 imagens,2023.03.30-16.13.37,F1,0.9015544041450776
1740,unet,150 imagens,2023.03.30-17.34.33,F1,0.9141104294478528
1741,unet,150 imagens,2023.03.30-19.58.05,F1,0.8668730650154798
1742,unet,150 imagens,2023.03.30-19.58.41,F1,0.8087774294670846
1743,unet,150 imagens,2023.03.30-20.03.56,F1,0.8768115942028986
1744,unet,150 imagens,2023.03.30-20.04.42,F1,0.9401709401709402
1745,unet,150 imagens,2023.06.02-19.19.46,F1,0.8487084870848707
1746,unet,150 imagens,2023.06.02-19.22.04,F1,0.925
1747,unet,150 imagens,2023.06.02-19.22.49,F1,0.905829596412556
1748,unet,150 imagens,2023.06.02-19.23.39,F1,0.798611111111111
1749,unet,150 imagens,2023.06.02-19.28.13,F1,0.9285714285714286
1750,unet,150 imagens,2023.06.02-19.29.01,F1,0.7261904761904762
1751,unet,150 imagens,2023.06.02-19.38.05,F1,0.859437751004016
1752,unet,150 imagens,2023.06.02-20.22.44,F1,0.867579908675799
1753,unet,150 imagens,2023.06.02-20.23.50,F1,0.8925619834710744
1754,unet,150 imagens,2023.06.02-20.26.43,F1,0.8468468468468469
1755,unet,150 imagens,2023.06.02-20.30.15,F1,0.6162162162162163
1756,unet,150 imagens,2023.06.02-20.31.45,F1,0.9090909090909092
1757,unet,150 imagens,2023.06.02-20.32.27,F1,0.8515625
1758,unet,200 imagens,2023.03.26-07.00.18,F1,0.7183673469387756
1759,unet,200 imagens,2023.03.26-07.02.39,F1,0.9549071618037136
1760,unet,200 imagens,2023.03.26-11.25.23,F1,0.8181818181818182
1761,unet,200 imagens,2023.03.26-11.28.40,F1,0.8601694915254238
1762,unet,200 imagens,2023.03.26-15.52.33,F1,0.935672514619883
1763,unet,200 imagens,2023.03.26-15.53.37,F1,0.9363295880149812
1764,unet,200 imagens,2023.03.26-18.43.02,F1,0.96028880866426
1765,unet,200 imagens,2023.03.26-18.45.32,F1,0.9224806201550388
1766,unet,200 imagens,2023.03.26-18.56.14,F1,0.8773841961852862
1767,unet,200 imagens,2023.03.26-18.59.12,F1,0.9462365591397848
1768,unet,200 imagens,2023.03.26-19.01.32,F1,0.8201438848920863
1769,unet,200 imagens,2023.03.26-22.54.06,F1,0.9465020576131686
1770,unet,200 imagens,2023.03.26-22.54.41,F1,0.9326683291770572
1771,unet,200 imagens,2023.03.26-22.56.46,F1,0.784688995215311
1772,unet,200 imagens,2023.03.26-22.57.27,F1,0.7267267267267268
1773,unet,200 imagens,2023.03.28-22.27.27,F1,0.9280575539568344
1774,unet,200 imagens,2023.03.28-22.29.11,F1,0.9620991253644317
1775,unet,200 imagens,2023.03.28-22.40.02,F1,0.904255319148936
1776,unet,200 imagens,2023.03.28-22.40.42,F1,0.9393939393939394
1777,unet,200 imagens,2023.03.28-22.41.32,F1,0.8837209302325582
1778,unet,200 imagens,2023.03.29-21.52.58,F1,0.8959276018099547
1779,logisticRegression_proba,200 imagens,2023.03.29-21.54.34,F1,0.3428571428571428
1780,unet,200 imagens,2023.03.29-21.57.23,F1,0.8914728682170543
1781,unet,200 imagens,2023.03.29-22.03.33,F1,0.9588377723970944
1782,unet,200 imagens,2023.03.29-22.07.18,F1,0.0
1783,unet,200 imagens,2023.03.30-12.27.27,F1,0.9026548672566372
1784,unet,200 imagens,2023.03.30-12.28.32,F1,0.938181818181818
1785,unet,200 imagens,2023.03.30-12.29.32,F1,0.6
1786,unet,200 imagens,2023.03.30-12.31.57,F1,0.8952380952380953
1787,unet,200 imagens,2023.03.30-12.33.04,F1,0.9439252336448596
1788,unet,200 imagens,2023.03.30-12.33.45,F1,0.9019607843137256
1789,unet,200 imagens,2023.03.30-16.13.37,F1,0.9142857142857144
1790,unet,200 imagens,2023.03.30-17.34.33,F1,0.9254658385093169
1791,unet,200 imagens,2023.03.30-19.58.05,F1,0.9049180327868852
1792,unet,200 imagens,2023.03.30-19.58.41,F1,0.7651006711409396
1793,unet,200 imagens,2023.03.30-20.03.56,F1,0.88
1794,unet,200 imagens,2023.03.30-20.04.42,F1,0.9396551724137931
1795,unet,200 imagens,2023.06.02-19.19.46,F1,0.8683274021352313
1796,unet,200 imagens,2023.06.02-19.22.04,F1,0.9337539432176656
1797,unet,200 imagens,2023.06.02-19.22.49,F1,0.9237668161434978
1798,unet,200 imagens,2023.06.02-19.23.39,F1,0.795847750865052
1799,unet,200 imagens,2023.06.02-19.28.13,F1,0.9162995594713657
1800,unet,200 imagens,2023.06.02-19.29.01,F1,0.7922077922077922
1801,unet,200 imagens,2023.06.02-19.38.05,F1,0.824
1802,unet,200 imagens,2023.06.02-20.22.44,F1,0.925
1803,unet,200 imagens,2023.06.02-20.23.50,F1,0.9173553719008264
1804,unet,200 imagens,2023.06.02-20.26.43,F1,0.94
1805,unet,200 imagens,2023.06.02-20.30.15,F1,0.0
1806,unet,200 imagens,2023.06.02-20.31.45,F1,0.9037656903765692
1807,unet,200 imagens,2023.06.02-20.32.27,F1,0.8861788617886179
1808,unet,226 imagens,2021.07.27-20.24.13,unet_F1,
1809,unet,226 imagens,2022.04.09-22.15.32,unet_F1,
1810,unet,226 imagens,2023.03.26-07.00.18,unet_F1,
1811,unet,226 imagens,2023.03.26-07.02.39,unet_F1,
1812,logisticRegression_proba,226 imagens,2023.03.26-11.25.23,unet_F1,0.8030888030888031
1813,unet,226 imagens,2023.03.26-11.28.40,unet_F1,
1814,unet,226 imagens,2023.03.26-15.52.33,unet_F1,
1815,unet,226 imagens,2023.03.26-15.53.37,unet_F1,
1816,unet,226 imagens,2023.03.26-18.43.02,unet_F1,
1817,unet,226 imagens,2023.03.26-18.45.32,unet_F1,
1818,unet,226 imagens,2023.03.26-18.56.14,unet_F1,
1819,unet,226 imagens,2023.03.26-18.59.12,unet_F1,
1820,unet,226 imagens,2023.03.26-19.01.32,unet_F1,
1821,unet,226 imagens,2023.03.26-22.54.06,unet_F1,
1822,unet,226 imagens,2023.03.26-22.54.41,unet_F1,
1823,unet,226 imagens,2023.03.26-22.56.46,unet_F1,
1824,unet,226 imagens,2023.03.26-22.57.27,unet_F1,
1825,unet,226 imagens,2023.03.28-22.27.27,unet_F1,
1826,unet,226 imagens,2023.03.28-22.29.11,unet_F1,
1827,unet,226 imagens,2023.03.28-22.40.02,unet_F1,
1828,unet,226 imagens,2023.03.28-22.40.42,unet_F1,
1829,unet,226 imagens,2023.03.28-22.41.32,unet_F1,
1830,unet,226 imagens,2023.03.29-21.52.58,unet_F1,
1831,logisticRegression_proba,226 imagens,2023.03.29-21.54.34,unet_F1,0.0
1832,unet,226 imagens,2023.03.29-21.57.23,unet_F1,
1833,unet,226 imagens,2023.03.29-22.03.33,unet_F1,
1834,unet,226 imagens,2023.03.29-22.07.18,unet_F1,
1835,unet,226 imagens,2023.03.30-12.27.27,unet_F1,
1836,unet,226 imagens,2023.03.30-12.28.32,unet_F1,
1837,unet,226 imagens,2023.03.30-12.29.32,unet_F1,
1838,unet,226 imagens,2023.03.30-12.31.57,unet_F1,
1839,unet,226 imagens,2023.03.30-12.33.04,unet_F1,
1840,unet,226 imagens,2023.03.30-12.33.45,unet_F1,
1841,unet,226 imagens,2023.03.30-16.13.37,unet_F1,
1842,unet,226 imagens,2023.03.30-17.34.33,unet_F1,
1843,unet,226 imagens,2023.03.30-19.58.05,unet_F1,
1844,unet,226 imagens,2023.03.30-19.58.41,unet_F1,
1845,unet,226 imagens,2023.03.30-20.03.56,unet_F1,
1846,unet,226 imagens,2023.03.30-20.04.42,unet_F1,
1847,unet,226 imagens,2023.06.02-19.19.46,unet_F1,
1848,unet,226 imagens,2023.06.02-19.22.04,unet_F1,
1849,unet,226 imagens,2023.06.02-19.22.49,unet_F1,
1850,unet,226 imagens,2023.06.02-19.23.39,unet_F1,
1851,unet,226 imagens,2023.06.02-19.28.13,unet_F1,
1852,unet,226 imagens,2023.06.02-19.29.01,unet_F1,
1853,unet,226 imagens,2023.06.02-19.38.05,unet_F1,
1854,unet,226 imagens,2023.06.02-20.22.44,unet_F1,
1855,unet,226 imagens,2023.06.02-20.23.50,unet_F1,
1856,unet,226 imagens,2023.06.02-20.26.43,unet_F1,
1857,unet,226 imagens,2023.06.02-20.30.15,unet_F1,
1858,unet,226 imagens,2023.06.02-20.31.45,unet_F1,
1859,unet,226 imagens,2023.06.02-20.32.27,unet_F1,
1860,unet,125 imagens,2023.03.26-07.00.18,unet_F1,
1861,unet,125 imagens,2023.03.26-07.02.39,unet_F1,
1862,unet,125 imagens,2023.03.26-11.25.23,unet_F1,
1863,unet,125 imagens,2023.03.26-11.28.40,unet_F1,
1864,unet,125 imagens,2023.03.26-15.52.33,unet_F1,
1865,unet,125 imagens,2023.03.26-15.53.37,unet_F1,
1866,unet,125 imagens,2023.03.26-18.43.02,unet_F1,
1867,unet,125 imagens,2023.03.26-18.45.32,unet_F1,
1868,unet,125 imagens,2023.03.26-18.56.14,unet_F1,
1869,unet,125 imagens,2023.03.26-18.59.12,unet_F1,
1870,unet,125 imagens,2023.03.26-19.01.32,unet_F1,
1871,unet,125 imagens,2023.03.26-22.54.06,unet_F1,
1872,unet,125 imagens,2023.03.26-22.54.41,unet_F1,
1873,unet,125 imagens,2023.03.26-22.56.46,unet_F1,
1874,unet,125 imagens,2023.03.26-22.57.27,unet_F1,
1875,unet,125 imagens,2023.03.28-22.27.27,unet_F1,
1876,unet,125 imagens,2023.03.28-22.29.11,unet_F1,
1877,unet,125 imagens,2023.03.28-22.40.02,unet_F1,
1878,unet,125 imagens,2023.03.28-22.40.42,unet_F1,
1879,unet,125 imagens,2023.03.28-22.41.32,unet_F1,
1880,unet,125 imagens,2023.03.29-21.52.58,unet_F1,
1881,logisticRegression_proba,125 imagens,2023.03.29-21.54.34,unet_F1,0.0
1882,unet,125 imagens,2023.03.29-21.57.23,unet_F1,
1883,unet,125 imagens,2023.03.29-22.03.33,unet_F1,
1884,unet,125 imagens,2023.03.29-22.07.18,unet_F1,
1885,unet,125 imagens,2023.03.30-12.27.27,unet_F1,
1886,unet,125 imagens,2023.03.30-12.28.32,unet_F1,
1887,unet,125 imagens,2023.03.30-12.29.32,unet_F1,
1888,unet,125 imagens,2023.03.30-12.31.57,unet_F1,
1889,unet,125 imagens,2023.03.30-12.33.04,unet_F1,
1890,unet,125 imagens,2023.03.30-12.33.45,unet_F1,
1891,unet,125 imagens,2023.03.30-16.13.37,unet_F1,
1892,unet,125 imagens,2023.03.30-17.34.33,unet_F1,
1893,unet,125 imagens,2023.03.30-19.58.05,unet_F1,
1894,unet,125 imagens,2023.03.30-19.58.41,unet_F1,
1895,unet,125 imagens,2023.03.30-20.03.56,unet_F1,
1896,unet,125 imagens,2023.03.30-20.04.42,unet_F1,
1897,unet,125 imagens,2023.06.02-19.19.46,unet_F1,
1898,unet,125 imagens,2023.06.02-19.22.04,unet_F1,
1899,unet,125 imagens,2023.06.02-19.22.49,unet_F1,
1900,unet,125 imagens,2023.06.02-19.23.39,unet_F1,
1901,unet,125 imagens,2023.06.02-19.28.13,unet_F1,
1902,unet,125 imagens,2023.06.02-19.29.01,unet_F1,
1903,unet,125 imagens,2023.06.02-19.38.05,unet_F1,
1904,unet,125 imagens,2023.06.02-20.22.44,unet_F1,
1905,unet,125 imagens,2023.06.02-20.23.50,unet_F1,
1906,unet,125 imagens,2023.06.02-20.26.43,unet_F1,
1907,unet,125 imagens,2023.06.02-20.30.15,unet_F1,
1908,unet,125 imagens,2023.06.02-20.31.45,unet_F1,
1909,unet,125 imagens,2023.06.02-20.32.27,unet_F1,
1910,unet,75 imagens,2023.03.26-07.00.18,unet_F1,
1911,unet,75 imagens,2023.03.26-07.02.39,unet_F1,
1912,logisticRegression_proba,75 imagens,2023.03.26-11.25.23,unet_F1,0.0
1913,unet,75 imagens,2023.03.26-11.28.40,unet_F1,
1914,unet,75 imagens,2023.03.26-15.52.33,unet_F1,
1915,unet,75 imagens,2023.03.26-15.53.37,unet_F1,
1916,unet,75 imagens,2023.03.26-18.43.02,unet_F1,
1917,unet,75 imagens,2023.03.26-18.45.32,unet_F1,
1918,unet,75 imagens,2023.03.26-18.56.14,unet_F1,
1919,unet,75 imagens,2023.03.26-18.59.12,unet_F1,
1920,unet,75 imagens,2023.03.26-19.01.32,unet_F1,
1921,unet,75 imagens,2023.03.26-22.54.06,unet_F1,
1922,unet,75 imagens,2023.03.26-22.54.41,unet_F1,
1923,unet,75 imagens,2023.03.26-22.56.46,unet_F1,
1924,unet,75 imagens,2023.03.26-22.57.27,unet_F1,
1925,unet,75 imagens,2023.03.28-22.27.27,unet_F1,
1926,unet,75 imagens,2023.03.28-22.29.11,unet_F1,
1927,unet,75 imagens,2023.03.28-22.40.02,unet_F1,
1928,unet,75 imagens,2023.03.28-22.40.42,unet_F1,
1929,unet,75 imagens,2023.03.28-22.41.32,unet_F1,
1930,unet,75 imagens,2023.03.29-21.52.58,unet_F1,
1931,logisticRegression_proba,75 imagens,2023.03.29-21.54.34,unet_F1,0.0
1932,unet,75 imagens,2023.03.29-21.57.23,unet_F1,
1933,unet,75 imagens,2023.03.29-22.03.33,unet_F1,
1934,unet,75 imagens,2023.03.29-22.07.18,unet_F1,
1935,unet,75 imagens,2023.03.30-12.27.27,unet_F1,
1936,unet,75 imagens,2023.03.30-12.28.32,unet_F1,
1937,unet,75 imagens,2023.03.30-12.29.32,unet_F1,
1938,unet,75 imagens,2023.03.30-12.31.57,unet_F1,
1939,unet,75 imagens,2023.03.30-12.33.04,unet_F1,
1940,unet,75 imagens,2023.03.30-12.33.45,unet_F1,
1941,unet,75 imagens,2023.03.30-16.13.37,unet_F1,
1942,unet,75 imagens,2023.03.30-17.34.33,unet_F1,
1943,unet,75 imagens,2023.03.30-19.58.05,unet_F1,
1944,unet,75 imagens,2023.03.30-19.58.41,unet_F1,
1945,unet,75 imagens,2023.03.30-20.03.56,unet_F1,
1946,unet,75 imagens,2023.03.30-20.04.42,unet_F1,
1947,unet,75 imagens,2023.06.02-19.19.46,unet_F1,
1948,unet,75 imagens,2023.06.02-19.22.04,unet_F1,
1949,unet,75 imagens,2023.06.02-19.22.49,unet_F1,
1950,unet,75 imagens,2023.06.02-19.23.39,unet_F1,
1951,unet,75 imagens,2023.06.02-19.28.13,unet_F1,
1952,unet,75 imagens,2023.06.02-19.29.01,unet_F1,
1953,unet,75 imagens,2023.06.02-19.38.05,unet_F1,
1954,unet,75 imagens,2023.06.02-20.22.44,unet_F1,
1955,unet,75 imagens,2023.06.02-20.23.50,unet_F1,
1956,unet,75 imagens,2023.06.02-20.26.43,unet_F1,
1957,unet,75 imagens,2023.06.02-20.30.15,unet_F1,
1958,unet,75 imagens,2023.06.02-20.31.45,unet_F1,
1959,unet,75 imagens,2023.06.02-20.32.27,unet_F1,
1960,unet,100 imagens,2023.03.26-07.00.18,unet_F1,
1961,unet,100 imagens,2023.03.26-07.02.39,unet_F1,
1962,unet,100 imagens,2023.03.26-11.25.23,unet_F1,
1963,unet,100 imagens,2023.03.26-11.28.40,unet_F1,
1964,unet,100 imagens,2023.03.26-15.52.33,unet_F1,
1965,unet,100 imagens,2023.03.26-15.53.37,unet_F1,
1966,unet,100 imagens,2023.03.26-18.43.02,unet_F1,
1967,unet,100 imagens,2023.03.26-18.45.32,unet_F1,
1968,unet,100 imagens,2023.03.26-18.56.14,unet_F1,
1969,unet,100 imagens,2023.03.26-18.59.12,unet_F1,
1970,unet,100 imagens,2023.03.26-19.01.32,unet_F1,
1971,unet,100 imagens,2023.03.26-22.54.06,unet_F1,
1972,unet,100 imagens,2023.03.26-22.54.41,unet_F1,
1973,unet,100 imagens,2023.03.26-22.56.46,unet_F1,
1974,unet,100 imagens,2023.03.26-22.57.27,unet_F1,
1975,unet,100 imagens,2023.03.28-22.27.27,unet_F1,
1976,unet,100 imagens,2023.03.28-22.29.11,unet_F1,
1977,unet,100 imagens,2023.03.28-22.40.02,unet_F1,
1978,unet,100 imagens,2023.03.28-22.40.42,unet_F1,
1979,unet,100 imagens,2023.03.28-22.41.32,unet_F1,
1980,unet,100 imagens,2023.03.29-21.52.58,unet_F1,
1981,logisticRegression_proba,100 imagens,2023.03.29-21.54.34,unet_F1,0.0
1982,unet,100 imagens,2023.03.29-21.57.23,unet_F1,
1983,unet,100 imagens,2023.03.29-22.03.33,unet_F1,
1984,unet,100 imagens,2023.03.29-22.07.18,unet_F1,
1985,unet,100 imagens,2023.03.30-12.27.27,unet_F1,
1986,unet,100 imagens,2023.03.30-12.28.32,unet_F1,
1987,unet,100 imagens,2023.03.30-12.29.32,unet_F1,
1988,unet,100 imagens,2023.03.30-12.31.57,unet_F1,
1989,unet,100 imagens,2023.03.30-12.33.04,unet_F1,
1990,unet,100 imagens,2023.03.30-12.33.45,unet_F1,
1991,unet,100 imagens,2023.03.30-16.13.37,unet_F1,
1992,unet,100 imagens,2023.03.30-17.34.33,unet_F1,
1993,unet,100 imagens,2023.03.30-19.58.05,unet_F1,
1994,unet,100 imagens,2023.03.30-19.58.41,unet_F1,
1995,unet,100 imagens,2023.03.30-20.03.56,unet_F1,
1996,unet,100 imagens,2023.03.30-20.04.42,unet_F1,
1997,unet,100 imagens,2023.06.02-19.19.46,unet_F1,
1998,unet,100 imagens,2023.06.02-19.22.04,unet_F1,
1999,unet,100 imagens,2023.06.02-19.22.49,unet_F1,
2000,unet,100 imagens,2023.06.02-19.23.39,unet_F1,
2001,unet,100 imagens,2023.06.02-19.28.13,unet_F1,
2002,unet,100 imagens,2023.06.02-19.29.01,unet_F1,
2003,unet,100 imagens,2023.06.02-19.38.05,unet_F1,
2004,unet,100 imagens,2023.06.02-20.22.44,unet_F1,
2005,unet,100 imagens,2023.06.02-20.23.50,unet_F1,
2006,unet,100 imagens,2023.06.02-20.26.43,unet_F1,
2007,unet,100 imagens,2023.06.02-20.30.15,unet_F1,
2008,unet,100 imagens,2023.06.02-20.31.45,unet_F1,
2009,unet,100 imagens,2023.06.02-20.32.27,unet_F1,
